observation_id,uri,quality_grade,license_code,taxon_id,taxon_name,taxon_rank,taxon_preferred_common_name,ofv_id_meant_field_id,ofv_id_meant_value,ofv_special_feeding_field_id,ofv_special_feeding_value,photo_urls_medium,photo_count,location,positional_accuracy,place_country_name,place_state_name,place_county_name,place_town_name,kingdom_id,kingdom_name,phylum_id,phylum_name,class_id,class_name,order_id,order_name,family_id,family_name,genus_id,genus_name,species_id,species_name
238588198,https://www.inaturalist.org/observations/238588198,research,cc-by-nc,726219,Microcarbo melanoleucos melanoleucos,subspecies,Australian Little Pied Cormorant,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424780811/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424780819/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424780825/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424780827/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424780841/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424780850/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424780852/medium.jpeg,7,"-35.315216776,149.1628634578",2.0,,,,,1,Animalia,2,Chordata,3.0,Aves,71268.0,Suliformes,4262.0,Phalacrocoracidae,370634.0,Microcarbo,370351.0,Microcarbo melanoleucos
238577781,https://www.inaturalist.org/observations/238577781,research,cc0,1584802,Pseudocercospora fuliginosa,species,,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/424767744/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424767845/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424767906/medium.jpeg,3,"34.9349583333,-79.9439166667",4.0,,,,,47170,Fungi,48250,Ascomycota,55174.0,Dothideomycetes,1520268.0,Mycosphaerellales,153031.0,Mycosphaerellaceae,327969.0,Pseudocercospora,1584802.0,Pseudocercospora fuliginosa
238577463,https://www.inaturalist.org/observations/238577463,research,cc0,782904,Aceria theospyri,species,persimmon leaf blister gall,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/424766954/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424767059/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424767151/medium.jpeg,3,"34.9349583333,-79.9439166667",4.0,,,,,1,Animalia,47120,Arthropoda,47119.0,Arachnida,81508.0,Sarcoptiformes,55584.0,Eriophyidae,84335.0,Aceria,782904.0,Aceria theospyri
238576935,https://www.inaturalist.org/observations/238576935,research,cc-by-nc,59202,Larus michahellis,species,Yellow-legged Gull,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424758407/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424758417/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424758424/medium.jpeg,3,"38.6678775175,-9.2277472774",12447.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67561.0,Charadriiformes,4342.0,Laridae,4343.0,Larus,59202.0,Larus michahellis
238564685,https://www.inaturalist.org/observations/238564685,research,cc-by-nc,14872,Acridotheres cristatellus,species,Crested Myna,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424737994/medium.jpeg,1,"38.7043526834,-9.2370963312",12896.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,14841.0,Sturnidae,14868.0,Acridotheres,14872.0,Acridotheres cristatellus
238510796,https://www.inaturalist.org/observations/238510796,research,cc0,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/424636487/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424636688/medium.jpeg,2,"34.934975,-79.943955",4.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
238377385,https://www.inaturalist.org/observations/238377385,research,cc-by-nc,703804,Caracal caracal caracal,subspecies,Southern and Eastern African Caracal,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424384528/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424384544/medium.jpeg,2,"-3.2302166526,35.5436401066",118.0,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,41573.0,Carnivora,41944.0,Felidae,42041.0,Caracal,42042.0,Caracal caracal
238339877,https://www.inaturalist.org/observations/238339877,research,cc-by,1064647,Graphocephala atropunctata,species,Blue-green Sharpshooter,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424309264/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424309285/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424309298/medium.jpeg,3,"47.6579166667,-122.2895616667",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,53237.0,Cicadellidae,56924.0,Graphocephala,1064647.0,Graphocephala atropunctata
238320317,https://www.inaturalist.org/observations/238320317,research,cc-by,7024,Somateria mollissima,species,Common Eider,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424269883/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/424269762/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/424269863/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/424269906/medium.jpg,4,"43.4748271073,-3.53346893",8.0,,,,,1,Animalia,2,Chordata,3.0,Aves,6888.0,Anseriformes,6912.0,Anatidae,7023.0,Somateria,7024.0,Somateria mollissima
238309006,https://www.inaturalist.org/observations/238309006,research,cc-by-nc,67642,Pantherophis spiloides,species,Gray Ratsnake,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424248906/medium.jpeg,1,"34.7365948008,-87.4674049702",178.0,,,,,1,Animalia,2,Chordata,26036.0,Reptilia,26172.0,Squamata,26504.0,Colubridae,59649.0,Pantherophis,67642.0,Pantherophis spiloides
238291937,https://www.inaturalist.org/observations/238291937,research,cc-by-nc,12727,Turdus migratorius,species,American Robin,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424211022/medium.jpg,1,"38.9300483167,-77.3481675665",4.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,15977.0,Turdidae,12705.0,Turdus,12727.0,Turdus migratorius
238279615,https://www.inaturalist.org/observations/238279615,research,cc-by-nc,1161474,Ahaetulla oxyrhynca,species,Indian Vine Snake,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424187808/medium.jpg,1,"12.7543011159,77.5555798382",7682.0,,,,,1,Animalia,2,Chordata,26036.0,Reptilia,26172.0,Squamata,26504.0,Colubridae,30185.0,Ahaetulla,1161474.0,Ahaetulla oxyrhynca
238268119,https://www.inaturalist.org/observations/238268119,research,cc-by-nc,204519,Halcyon smyrnensis,species,White-throated Kingfisher,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424168556/medium.jpeg,1,"9.8003032494,76.2893427781",120.0,,,,,1,Animalia,2,Chordata,3.0,Aves,2114.0,Coraciiformes,2314.0,Alcedinidae,2315.0,Halcyon,204519.0,Halcyon smyrnensis
238240048,https://www.inaturalist.org/observations/238240048,research,cc-by-nc,61321,Lythrum salicaria,species,purple loosestrife,12795.0,organism being eaten,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/424119162/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/424118807/medium.jpeg,2,"37.6152142294,-4.3434012832",5.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47791.0,Myrtales,58935.0,Lythraceae,58937.0,Lythrum,61321.0,Lythrum salicaria
238203685,https://www.inaturalist.org/observations/238203685,research,cc-by-nc,204519,Halcyon smyrnensis,species,White-throated Kingfisher,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424047104/medium.jpg,1,"10.0493391454,76.3157774581",15.0,,,,,1,Animalia,2,Chordata,3.0,Aves,2114.0,Coraciiformes,2314.0,Alcedinidae,2315.0,Halcyon,204519.0,Halcyon smyrnensis
238199955,https://www.inaturalist.org/observations/238199955,research,cc-by-nc,64988,Anaxyrus terrestris,species,Southern Toad,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/424040479/medium.jpeg,1,"26.3369416667,-81.4442966667",5.0,,,,,1,Animalia,2,Chordata,20978.0,Amphibia,20979.0,Anura,21359.0,Bufonidae,64747.0,Anaxyrus,64988.0,Anaxyrus terrestris
238048389,https://www.inaturalist.org/observations/238048389,research,cc-by-nc,162161,Ecballium elaterium,species,squirting cucumber,12795.0,organism being eaten,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/423489886/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423745275/medium.jpeg,2,"37.6151105789,-4.3432001175",5.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,71281.0,Cucurbitales,48620.0,Cucurbitaceae,157234.0,Ecballium,162161.0,Ecballium elaterium
238048251,https://www.inaturalist.org/observations/238048251,research,cc-by-nc,77365,Heliotropium europaeum,species,European heliotrope,12795.0,organism being eaten,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/423490083/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423744980/medium.jpeg,2,"37.6149151104,-4.3431116046",4.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,523723.0,Boraginales,48150.0,Boraginaceae,48896.0,Heliotropium,77365.0,Heliotropium europaeum
238009904,https://www.inaturalist.org/observations/238009904,research,cc-by-nc,357579,Euagoras plagiatus,species,,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/423671465/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423669319/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423669280/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423669301/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423669355/medium.jpeg,5,"8.686955,77.1298971667",4.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,48959.0,Reduviidae,357580.0,Euagoras,357579.0,Euagoras plagiatus
238009240,https://www.inaturalist.org/observations/238009240,research,cc-by-nc,143776,Nepita conferta,species,Footman moth,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/423669301/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423669280/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423669319/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423669355/medium.jpeg,4,"8.686955,77.1298971667",4.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,121850.0,Erebidae,325547.0,Nepita,143776.0,Nepita conferta
237996481,https://www.inaturalist.org/observations/237996481,research,cc-by,123713,Neoscona oaxacensis,species,Western Spotted Orbweaver,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/423642525/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423642543/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423642563/medium.jpeg,3,"37.638655,-121.7750633333",4.0,,,,,1,Animalia,47120,Arthropoda,47119.0,Arachnida,47118.0,Araneae,47535.0,Araneidae,85035.0,Neoscona,123713.0,Neoscona oaxacensis
237983382,https://www.inaturalist.org/observations/237983382,research,cc0,119873,Euthyrhynchus floridanus,species,Florida Predatory Stink Bug,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/423616478/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/423616174/medium.jpg,2,"33.4877777778,-86.7797333333",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47744.0,Hemiptera,47742.0,Pentatomidae,119874.0,Euthyrhynchus,119873.0,Euthyrhynchus floridanus
237983381,https://www.inaturalist.org/observations/237983381,research,cc0,51110,Xylocopa virginica,species,Eastern Carpenter Bee,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/423615494/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/423616478/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/423615512/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/423616174/medium.jpg,4,"33.4877777778,-86.7797333333",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,47221.0,Apidae,51111.0,Xylocopa,51110.0,Xylocopa virginica
237981630,https://www.inaturalist.org/observations/237981630,research,cc-by,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/423613899/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423613922/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423613942/medium.jpeg,3,"29.8593716667,-95.1605445",4.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
237981305,https://www.inaturalist.org/observations/237981305,research,cc-by,782904,Aceria theospyri,species,persimmon leaf blister gall,12795.0,eater,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/423613403/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423613426/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423613442/medium.jpeg,3,"29.85955,-95.1606611667",4.0,,,,,1,Animalia,47120,Arthropoda,47119.0,Arachnida,81508.0,Sarcoptiformes,55584.0,Eriophyidae,84335.0,Aceria,782904.0,Aceria theospyri
237977575,https://www.inaturalist.org/observations/237977575,research,cc-by,54327,Vespa crabro,species,European Hornet,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/423606079/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423606076/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423606074/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423606111/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/423606103/medium.jpeg,5,"37.6680302778,-77.8101105556",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,52747.0,Vespidae,54328.0,Vespa,54327.0,Vespa crabro
237917322,https://www.inaturalist.org/observations/237917322,research,cc-by-nc,203128,Colotis evagore,species,Desert Orange Tip,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/423490083/medium.jpeg,1,"37.6149151104,-4.3431116046",4.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,48508.0,Pieridae,68484.0,Colotis,203128.0,Colotis evagore
237917321,https://www.inaturalist.org/observations/237917321,research,cc-by-nc,203128,Colotis evagore,species,Desert Orange Tip,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/423489886/medium.jpeg,1,"37.6151105789,-4.3432001175",5.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,48508.0,Pieridae,68484.0,Colotis,203128.0,Colotis evagore
237917314,https://www.inaturalist.org/observations/237917314,research,cc-by-nc,130391,Iphiclides feisthamelii,species,Iberian Scarce Swallowtail,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/423489679/medium.jpeg,1,"37.6152142294,-4.3434012832",5.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,47223.0,Papilionidae,62750.0,Iphiclides,130391.0,Iphiclides feisthamelii
237909807,https://www.inaturalist.org/observations/237909807,research,cc-by-nc,55637,Bombus pascuorum,species,Common Carder Bumble Bee,12795.0,eater,16376.0,Pollination,https://inaturalist-open-data.s3.amazonaws.com/photos/423459495/medium.jpeg,1,"55.8691687,-4.2833896",422.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47201.0,Hymenoptera,47221.0,Apidae,52775.0,Bombus,55637.0,Bombus pascuorum
237822738,https://www.inaturalist.org/observations/237822738,research,cc-by,4141,Phoebastria nigripes,species,Black-footed Albatross,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/423304347/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/423304345/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/423304339/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/423304321/medium.jpg,4,"37.4871691412,-123.3660526428",3906.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67565.0,Procellariiformes,67526.0,Diomedeidae,4140.0,Phoebastria,4141.0,Phoebastria nigripes
237609191,https://www.inaturalist.org/observations/237609191,research,cc-by,121833,Cephonodes hylas,species,Pellucid Hawkmoth,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422900515/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422901675/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422901679/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422901688/medium.jpg,4,"6.3297379598,101.9634285217",444.0,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,47157.0,Lepidoptera,47213.0,Sphingidae,121834.0,Cephonodes,121833.0,Cephonodes hylas
237609184,https://www.inaturalist.org/observations/237609184,research,cc-by,4711,Microhierax fringillarius,species,Black-thighed Falconet,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422900576/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422900495/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422900561/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422900568/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422900558/medium.jpg,5,"6.3297379598,101.9634285217",444.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67570.0,Falconiformes,4637.0,Falconidae,4706.0,Microhierax,4711.0,Microhierax fringillarius
237560136,https://www.inaturalist.org/observations/237560136,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/422803611/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422803759/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422803792/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422803816/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422803850/medium.jpeg,5,"38.251445,-82.754105",11.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
237463176,https://www.inaturalist.org/observations/237463176,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/422617479/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422617569/medium.jpeg,2,"31.53788169,-83.33409745",8.0,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
237434713,https://www.inaturalist.org/observations/237434713,research,cc-by-nc,12065,Malurus cyaneus,species,Superb Fairywren,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422562759/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422562751/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422562758/medium.jpeg,3,"-35.3143392103,149.1622967404",2.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,12061.0,Maluridae,12062.0,Malurus,12065.0,Malurus cyaneus
237426557,https://www.inaturalist.org/observations/237426557,research,cc-by,367527,Psilopogon rafflesii,species,Red-crowned Barbet,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422546755/medium.jpg,1,"6.1386073556,101.8667995526",265.0,,,,,1,Animalia,2,Chordata,3.0,Aves,17550.0,Piciformes,200962.0,Megalaimidae,4886.0,Psilopogon,367527.0,Psilopogon rafflesii
237415715,https://www.inaturalist.org/observations/237415715,research,cc-by,25924,Limnonectes paramacrodon,species,Lesser Swamp Frog,12795.0,organism being eaten,16376.0,Parasitism,https://inaturalist-open-data.s3.amazonaws.com/photos/422526766/medium.jpg,1,"6.1746922635,101.9327080114",265.0,,,,,1,Animalia,2,Chordata,20978.0,Amphibia,20979.0,Anura,64723.0,Dicroglossidae,25904.0,Limnonectes,25924.0,Limnonectes paramacrodon
237366447,https://www.inaturalist.org/observations/237366447,research,cc-by-nc,1979,Guira guira,species,Guira Cuckoo,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422428817/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422429216/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422429225/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422429380/medium.jpeg,4,"-22.8861481818,-47.0329493678",2.0,,,,,1,Animalia,2,Chordata,3.0,Aves,1623.0,Cuculiformes,1627.0,Cuculidae,1978.0,Guira,1979.0,Guira guira
237358905,https://www.inaturalist.org/observations/237358905,research,cc-by-nc,42051,Canis latrans,species,Coyote,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422413647/medium.jpeg,1,"36.6431138889,-84.5644388889",,,,,,1,Animalia,2,Chordata,40151.0,Mammalia,41573.0,Carnivora,42043.0,Canidae,42044.0,Canis,42051.0,Canis latrans
237358886,https://www.inaturalist.org/observations/237358886,research,cc-by-nc,83435,Diospyros virginiana,species,American persimmon,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422413602/medium.jpeg,1,"36.6431138889,-84.5644388889",,,,,,47126,Plantae,211194,Tracheophyta,47124.0,Magnoliopsida,47181.0,Ericales,71506.0,Ebenaceae,83434.0,Diospyros,83435.0,Diospyros virginiana
237344792,https://www.inaturalist.org/observations/237344792,research,cc-by-nc,53905,Mantis religiosa,species,European Mantis,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422385796/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422385834/medium.jpeg,2,"42.262825,-83.0674083333",,,,,,1,Animalia,47120,Arthropoda,47158.0,Insecta,48112.0,Mantodea,48111.0,Mantidae,56564.0,Mantis,53905.0,Mantis religiosa
237287242,https://www.inaturalist.org/observations/237287242,research,cc-by-nc,5034,Botaurus lentiginosus,species,American Bittern,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/424022638/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266148/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266182/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266291/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266437/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266457/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266644/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266682/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266691/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266705/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266770/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422266797/medium.jpeg,12,"46.0876649215,-89.8971977065",8.0,,,,,1,Animalia,2,Chordata,3.0,Aves,67566.0,Pelecaniformes,4929.0,Ardeidae,5030.0,Botaurus,5034.0,Botaurus lentiginosus
237282236,https://www.inaturalist.org/observations/237282236,research,cc-by-nc,12727,Turdus migratorius,species,American Robin,12795.0,eater,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422258558/medium.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/422258544/medium.jpg,2,"39.829637786,-76.6457300705",14.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,15977.0,Turdidae,12705.0,Turdus,12727.0,Turdus migratorius
237257478,https://www.inaturalist.org/observations/237257478,research,cc-by-nc,13858,Passer domesticus,species,House Sparrow,12795.0,organism being eaten,16376.0,"No, none of these",https://inaturalist-open-data.s3.amazonaws.com/photos/422216558/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422216559/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422216591/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422216593/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422216550/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422239856/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422239871/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422239875/medium.jpeg|https://inaturalist-open-data.s3.amazonaws.com/photos/422239889/medium.jpeg,9,"53.6872209051,10.0077176866",4.0,,,,,1,Animalia,2,Chordata,3.0,Aves,7251.0,Passeriformes,13685.0,Passeridae,13847.0,Passer,13858.0,Passer domesticus
