observation_id,photo_id,image_id,license_code,square_url,medium_url,large_url,original_url,scientific_name,common_name,taxon_rank,ob_license_code,quality_grade,uri,pred_prey,special_type_of_feeding,taxon_kingdom,taxon_phylum,taxon_class,taxon_order,taxon_family,taxon_genus,taxon_species
121652921,205880995,obs_121652921_photo_205880995,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205880995/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205880995/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205880995/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205880995/original.jpeg,Aramus guarauna,Limpkin,species,cc-by-nc,research,https://www.inaturalist.org/observations/121652921,Pred,Predation,Animalia,Chordata,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna
121652921,205881322,obs_121652921_photo_205881322,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205881322/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205881322/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205881322/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205881322/original.jpeg,Aramus guarauna,Limpkin,species,cc-by-nc,research,https://www.inaturalist.org/observations/121652921,Pred,Predation,Animalia,Chordata,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna
121652921,205880859,obs_121652921_photo_205880859,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205880859/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205880859/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205880859/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205880859/original.jpeg,Aramus guarauna,Limpkin,species,cc-by-nc,research,https://www.inaturalist.org/observations/121652921,Pred,Predation,Animalia,Chordata,Aves,Gruiformes,Aramidae,Aramus,Aramus guarauna
121627761,205835033,obs_121627761_photo_205835033,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205835033/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835033/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835033/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835033/original.jpeg,Mimus polyglottos,Northern Mockingbird,species,cc-by,research,https://www.inaturalist.org/observations/121627761,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus polyglottos
121627761,205835016,obs_121627761_photo_205835016,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205835016/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835016/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835016/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835016/original.jpeg,Mimus polyglottos,Northern Mockingbird,species,cc-by,research,https://www.inaturalist.org/observations/121627761,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus polyglottos
121627761,205835147,obs_121627761_photo_205835147,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205835147/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835147/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835147/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835147/original.jpeg,Mimus polyglottos,Northern Mockingbird,species,cc-by,research,https://www.inaturalist.org/observations/121627761,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus polyglottos
121627761,205835170,obs_121627761_photo_205835170,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205835170/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835170/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835170/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205835170/original.jpeg,Mimus polyglottos,Northern Mockingbird,species,cc-by,research,https://www.inaturalist.org/observations/121627761,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus polyglottos
121605420,205797360,obs_121605420_photo_205797360,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/original.jpg,Acanthocephala terminalis,0,species,cc-by,research,https://www.inaturalist.org/observations/121605420,Prey,Predation,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Acanthocephala,Acanthocephala terminalis
121605416,205797360,obs_121605416_photo_205797360,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205797360/original.jpg,Piranga olivacea,Scarlet Tanager,species,cc-by,research,https://www.inaturalist.org/observations/121605416,Pred,Predation,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,Piranga olivacea
121533031,205666489,obs_121533031_photo_205666489,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205666489/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205666489/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205666489/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205666489/original.jpg,Ariolimax columbianus,Pacific Banana Slug,species,cc-by,research,https://www.inaturalist.org/observations/121533031,Pred,Predation,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,Ariolimax columbianus
121533031,205666783,obs_121533031_photo_205666783,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205666783/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205666783/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205666783/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205666783/original.jpg,Ariolimax columbianus,Pacific Banana Slug,species,cc-by,research,https://www.inaturalist.org/observations/121533031,Pred,Predation,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,Ariolimax columbianus
121515128,205616470,obs_121515128_photo_205616470,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205616470/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616470/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616470/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616470/original.jpg,Leptogenys falcigera,0,species,cc-by,research,https://www.inaturalist.org/observations/121515128,Pred,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys falcigera
121515128,205616484,obs_121515128_photo_205616484,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205616484/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616484/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616484/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616484/original.jpg,Leptogenys falcigera,0,species,cc-by,research,https://www.inaturalist.org/observations/121515128,Pred,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys falcigera
121515128,205616499,obs_121515128_photo_205616499,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205616499/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616499/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616499/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616499/original.jpg,Leptogenys falcigera,0,species,cc-by,research,https://www.inaturalist.org/observations/121515128,Pred,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys falcigera
121515128,205616514,obs_121515128_photo_205616514,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205616514/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616514/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616514/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616514/original.jpg,Leptogenys falcigera,0,species,cc-by,research,https://www.inaturalist.org/observations/121515128,Pred,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys falcigera
121515127,205616430,obs_121515127_photo_205616430,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205616430/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616430/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616430/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616430/original.jpg,Armadillidium vulgare,Common Pill Woodlouse,species,cc-by,research,https://www.inaturalist.org/observations/121515127,Prey,Predation,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare
121515127,205616443,obs_121515127_photo_205616443,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205616443/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616443/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616443/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616443/original.jpg,Armadillidium vulgare,Common Pill Woodlouse,species,cc-by,research,https://www.inaturalist.org/observations/121515127,Prey,Predation,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare
121515127,205616457,obs_121515127_photo_205616457,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205616457/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616457/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616457/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205616457/original.jpg,Armadillidium vulgare,Common Pill Woodlouse,species,cc-by,research,https://www.inaturalist.org/observations/121515127,Prey,Predation,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare
121515053,205613328,obs_121515053_photo_205613328,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205613328/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613328/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613328/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613328/original.jpg,Phelsuma laticauda,Gold Dust Day Gecko,species,cc-by,research,https://www.inaturalist.org/observations/121515053,Pred,Predation,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma laticauda
121515053,205613352,obs_121515053_photo_205613352,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205613352/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613352/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613352/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613352/original.jpg,Phelsuma laticauda,Gold Dust Day Gecko,species,cc-by,research,https://www.inaturalist.org/observations/121515053,Pred,Predation,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma laticauda
121515053,205613396,obs_121515053_photo_205613396,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205613396/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613396/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613396/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613396/original.jpg,Phelsuma laticauda,Gold Dust Day Gecko,species,cc-by,research,https://www.inaturalist.org/observations/121515053,Pred,Predation,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma laticauda
121515053,205613437,obs_121515053_photo_205613437,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/205613437/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613437/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613437/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205613437/original.jpg,Phelsuma laticauda,Gold Dust Day Gecko,species,cc-by,research,https://www.inaturalist.org/observations/121515053,Pred,Predation,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma laticauda
121273501,205193488,obs_121273501_photo_205193488,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205193488/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205193488/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205193488/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205193488/original.jpeg,Dromogomphus spoliatus,Flag-tailed Spinyleg,species,cc-by,research,https://www.inaturalist.org/observations/121273501,Pred,Predation,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Dromogomphus,Dromogomphus spoliatus
121187265,205062117,obs_121187265_photo_205062117,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205062117/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062117/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062117/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062117/original.jpg,Xylocopa minor,Yellow-sided Carpenter,species,cc-by,research,https://www.inaturalist.org/observations/121187265,Pred,Pollination,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa minor
121187265,205062114,obs_121187265_photo_205062114,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205062114/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062114/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062114/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062114/original.jpg,Xylocopa minor,Yellow-sided Carpenter,species,cc-by,research,https://www.inaturalist.org/observations/121187265,Pred,Pollination,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa minor
121187265,205062119,obs_121187265_photo_205062119,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205062119/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062119/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062119/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/205062119/original.jpg,Xylocopa minor,Yellow-sided Carpenter,species,cc-by,research,https://www.inaturalist.org/observations/121187265,Pred,Pollination,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa minor
121179584,205031737,obs_121179584_photo_205031737,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/original.jpeg,Lepomis macrochirus,Bluegill,species,cc-by-nc,research,https://www.inaturalist.org/observations/121179584,Prey,Predation,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Lepomis,Lepomis macrochirus
121179584,205031853,obs_121179584_photo_205031853,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/original.jpeg,Lepomis macrochirus,Bluegill,species,cc-by-nc,research,https://www.inaturalist.org/observations/121179584,Prey,Predation,Animalia,Chordata,Actinopterygii,Centrarchiformes,Centrarchidae,Lepomis,Lepomis macrochirus
121179582,205031737,obs_121179582_photo_205031737,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031737/original.jpeg,Anhinga anhinga,Anhinga,species,cc-by-nc,research,https://www.inaturalist.org/observations/121179582,Pred,Predation,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,Anhinga anhinga
121179582,205031853,obs_121179582_photo_205031853,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031853/original.jpeg,Anhinga anhinga,Anhinga,species,cc-by-nc,research,https://www.inaturalist.org/observations/121179582,Pred,Predation,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,Anhinga anhinga
121179582,205031941,obs_121179582_photo_205031941,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/205031941/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031941/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031941/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/205031941/original.jpeg,Anhinga anhinga,Anhinga,species,cc-by-nc,research,https://www.inaturalist.org/observations/121179582,Pred,Predation,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,Anhinga anhinga
121050551,204804422,obs_121050551_photo_204804422,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204804422/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204804422/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204804422/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204804422/original.jpg,Chelydra serpentina,Common Snapping Turtle,species,cc-by-nc,research,https://www.inaturalist.org/observations/121050551,Pred,Predation,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,Chelydra serpentina
121037016,204773198,obs_121037016_photo_204773198,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/204773198/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773198/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773198/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773198/original.jpg,Pseudacysta perseae,Avocado Lace Bug,species,cc-by,research,https://www.inaturalist.org/observations/121037016,Pred,Parasitism,Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Pseudacysta,Pseudacysta perseae
121037016,204773172,obs_121037016_photo_204773172,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/204773172/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773172/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773172/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773172/original.jpg,Pseudacysta perseae,Avocado Lace Bug,species,cc-by,research,https://www.inaturalist.org/observations/121037016,Pred,Parasitism,Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Pseudacysta,Pseudacysta perseae
121037016,204773159,obs_121037016_photo_204773159,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/204773159/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773159/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773159/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773159/original.jpg,Pseudacysta perseae,Avocado Lace Bug,species,cc-by,research,https://www.inaturalist.org/observations/121037016,Pred,Parasitism,Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Pseudacysta,Pseudacysta perseae
121037012,204773141,obs_121037012_photo_204773141,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/204773141/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773141/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773141/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204773141/original.jpg,Persea americana,Avocado,species,cc-by,research,https://www.inaturalist.org/observations/121037012,Prey,Parasitism,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Persea americana
120951421,204626826,obs_120951421_photo_204626826,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/204626826/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626826/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626826/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626826/original.jpg,Peucetia viridans,Green Lynx Spider,species,cc0,research,https://www.inaturalist.org/observations/120951421,Pred,Predation,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans
120951421,204626759,obs_120951421_photo_204626759,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/204626759/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626759/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626759/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626759/original.jpg,Peucetia viridans,Green Lynx Spider,species,cc0,research,https://www.inaturalist.org/observations/120951421,Pred,Predation,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans
120951421,204626791,obs_120951421_photo_204626791,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/204626791/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626791/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626791/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/204626791/original.jpg,Peucetia viridans,Green Lynx Spider,species,cc0,research,https://www.inaturalist.org/observations/120951421,Pred,Predation,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans
120853679,204448714,obs_120853679_photo_204448714,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448714/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448714/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448714/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448714/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120853679,204448757,obs_120853679_photo_204448757,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448757/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448757/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448757/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448757/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120853679,204448793,obs_120853679_photo_204448793,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448793/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448793/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448793/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448793/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120853679,204448835,obs_120853679_photo_204448835,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448835/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448835/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448835/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448835/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120853679,204448868,obs_120853679_photo_204448868,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448868/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448868/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448868/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448868/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120853679,204448898,obs_120853679_photo_204448898,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448898/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448898/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448898/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448898/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120853679,204448927,obs_120853679_photo_204448927,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448927/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448927/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448927/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448927/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120853679,204448965,obs_120853679_photo_204448965,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/204448965/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448965/medium.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448965/large.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/204448965/original.jpeg,Amphimallon assimile,0,species,cc-by-nc,research,https://www.inaturalist.org/observations/120853679,Prey,Predation,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon assimile
120597647,203976235,obs_120597647_photo_203976235,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/203976235/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/203976235/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/203976235/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/203976235/original.jpg,Brachymyrmex obscurior,Seaside Rover Ant,species,cc-by,research,https://www.inaturalist.org/observations/120597647,Prey,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex obscurior
120597647,203976244,obs_120597647_photo_203976244,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/203976244/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/203976244/medium.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/203976244/large.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/203976244/original.jpg,Brachymyrmex obscurior,Seaside Rover Ant,species,cc-by,research,https://www.inaturalist.org/observations/120597647,Prey,Predation,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex obscurior
